,Gene Symbol,Gene ID (HGNC),Disease Label,Disease ID (MONDO),MOI_x,SOP,Classification,Online Report_x,Classification Date,GCEP,Gene/Region,HGNC/ISCA,GRCh37,GRCh38,Haploinsufficiency,Triplosensitivity,Online Report_y,Date,gene_symbol,gene_url,disease_label,mondo_id,disease_url,MOI_y
1160,PRKAG2,HGNC:9386,PRKAG2-related cardiomyopathy,MONDO:0800484,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_27297fe8-ceca-432f-bd0b-ffadf65c4c41-2022-06-14T160000.000Z,2022-06-14T16:00:00.000Z,Hereditary Cardiovascular Disease Gene Curation Expert Panel,PRKAG2,HGNC:9386,chr7:151253213-151574200,chr7:151556127-151877115,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRKAG2&subject=,2015-11-05T23:57:45Z,PRKAG2,https://search.clinicalgenome.org/kb/genes/HGNC:9386,PRKAG2-related cardiomyopathy,MONDO:0800484,https://search.clinicalgenome.org/kb/conditions/MONDO:0800484,Autosomal dominant inheritance
1161,PRKAG2,HGNC:9386,PRKAG2-related cardiomyopathy,MONDO:0800484,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_27297fe8-ceca-432f-bd0b-ffadf65c4c41-2022-06-14T160000.000Z,2022-06-14T16:00:00.000Z,Hereditary Cardiovascular Disease Gene Curation Expert Panel,PRKAG2,HGNC:9386,chr7:151253213-151574200,chr7:151556127-151877115,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRKAG2&subject=,2015-11-05T23:57:45Z,PRKAG2,https://search.clinicalgenome.org/kb/genes/HGNC:9386,hypertrophic cardiomyopathy,MONDO:0005045,https://search.clinicalgenome.org/kb/conditions/MONDO:0005045,
1162,PRKAG2,HGNC:9386,PRKAG2-related cardiomyopathy,MONDO:0800484,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_27297fe8-ceca-432f-bd0b-ffadf65c4c41-2022-06-14T160000.000Z,2022-06-14T16:00:00.000Z,Hereditary Cardiovascular Disease Gene Curation Expert Panel,PRKAG2,HGNC:9386,chr7:151253213-151574200,chr7:151556127-151877115,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRKAG2&subject=,2015-11-05T23:57:45Z,PRKAG2,https://search.clinicalgenome.org/kb/genes/HGNC:9386,hypertrophic cardiomyopathy 6,MONDO:0010946,https://search.clinicalgenome.org/kb/conditions/MONDO:0010946,
1163,PRKAG2,HGNC:9386,PRKAG2-related cardiomyopathy,MONDO:0800484,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_27297fe8-ceca-432f-bd0b-ffadf65c4c41-2022-06-14T160000.000Z,2022-06-14T16:00:00.000Z,Hereditary Cardiovascular Disease Gene Curation Expert Panel,PRKAG2,HGNC:9386,chr7:151253213-151574200,chr7:151556127-151877115,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRKAG2&subject=,2015-11-05T23:57:45Z,PRKAG2,https://search.clinicalgenome.org/kb/genes/HGNC:9386,familial hypertrophic cardiomyopathy,MONDO:0024573,https://search.clinicalgenome.org/kb/conditions/MONDO:0024573,
1164,STRC,HGNC:16035,nonsyndromic genetic hearing loss,MONDO:0019497,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_977b98b7-00f4-4200-9b17-f37303889ab4-2017-12-19T050000.000Z,2017-12-19T05:00:00.000Z,Hearing Loss Gene Curation Expert Panel,STRC,HGNC:16035,chr15:43891761-43910998,chr15:43599563-43618800,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STRC&subject=,2016-08-22T17:52:35Z,STRC,https://search.clinicalgenome.org/kb/genes/HGNC:16035,nonsyndromic genetic hearing loss,MONDO:0019497,https://search.clinicalgenome.org/kb/conditions/MONDO:0019497,Autosomal recessive inheritance
1165,STRC,HGNC:16035,nonsyndromic genetic hearing loss,MONDO:0019497,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_977b98b7-00f4-4200-9b17-f37303889ab4-2017-12-19T050000.000Z,2017-12-19T05:00:00.000Z,Hearing Loss Gene Curation Expert Panel,STRC,HGNC:16035,chr15:43891761-43910998,chr15:43599563-43618800,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STRC&subject=,2016-08-22T17:52:35Z,STRC,https://search.clinicalgenome.org/kb/genes/HGNC:16035,prelingual non-syndromic genetic hearing loss,MONDO:0016297,https://search.clinicalgenome.org/kb/conditions/MONDO:0016297,
1166,STRC,HGNC:16035,nonsyndromic genetic hearing loss,MONDO:0019497,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_977b98b7-00f4-4200-9b17-f37303889ab4-2017-12-19T050000.000Z,2017-12-19T05:00:00.000Z,Hearing Loss Gene Curation Expert Panel,STRC,HGNC:16035,chr15:43891761-43910998,chr15:43599563-43618800,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STRC&subject=,2016-08-22T17:52:35Z,STRC,https://search.clinicalgenome.org/kb/genes/HGNC:16035,"hearing loss, autosomal recessive",MONDO:0019588,https://search.clinicalgenome.org/kb/conditions/MONDO:0019588,
1167,STRC,HGNC:16035,nonsyndromic genetic hearing loss,MONDO:0019497,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_977b98b7-00f4-4200-9b17-f37303889ab4-2017-12-19T050000.000Z,2017-12-19T05:00:00.000Z,Hearing Loss Gene Curation Expert Panel,STRC,HGNC:16035,chr15:43891761-43910998,chr15:43599563-43618800,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STRC&subject=,2016-08-22T17:52:35Z,STRC,https://search.clinicalgenome.org/kb/genes/HGNC:16035,autosomal recessive nonsyndromic hearing loss 16,MONDO:0011364,https://search.clinicalgenome.org/kb/conditions/MONDO:0011364,
1168,STX11,HGNC:11429,familial hemophagocytic lymphohistiocytosis 4,MONDO:0011336,AR,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9844bf07-9887-4a28-b644-467b664fcb80-2023-09-19T160000.000Z,2023-09-19T16:00:00.000Z,Primary Immune Regulatory Disorders Gene Curation Expert Panel,STX11,HGNC:11429,chr6:144471654-144513076,chr6:144139963-144191939,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=STX11&subject=,2016-08-22T17:52:36Z,STX11,https://search.clinicalgenome.org/kb/genes/HGNC:11429,familial hemophagocytic lymphohistiocytosis 4,MONDO:0011336,https://search.clinicalgenome.org/kb/conditions/MONDO:0011336,Autosomal recessive inheritance
1169,PRG4,HGNC:9364,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,MONDO:0008828,AR,SOP8,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_3b4be938-664c-421e-922b-dc6ac83e5dec-2021-07-30T130737.801Z,2021-07-30T13:07:37.801Z,Syndromic Disorders Gene Curation Expert Panel,PRG4,HGNC:9364,chr1:186265405-186283699,chr1:186296273-186314567,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PRG4&subject=,2016-08-22T17:51:39Z,PRG4,https://search.clinicalgenome.org/kb/genes/HGNC:9364,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,MONDO:0008828,https://search.clinicalgenome.org/kb/conditions/MONDO:0008828,Autosomal recessive inheritance
1170,SUMF1,HGNC:20376,mucosulfatidosis,MONDO:0010088,AR,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2d64d13d-c2dc-4749-8330-fade259ca381-2022-09-06T160000.000Z,2022-09-06T16:00:00.000Z,Lysosomal Diseases Gene Curation Expert Panel,SUMF1,HGNC:20376,chr3:4402830-4508953,chr3:4034486-4467269,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SUMF1&subject=,2016-08-22T17:52:39Z,SUMF1,https://search.clinicalgenome.org/kb/genes/HGNC:20376,mucosulfatidosis,MONDO:0010088,https://search.clinicalgenome.org/kb/conditions/MONDO:0010088,Autosomal recessive inheritance
1171,SURF1,HGNC:11474,Leigh syndrome,MONDO:0009723,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2ed17d9b-e746-4f1f-9c39-26f46bb2eadc-2019-04-08T160338.698Z,2019-04-08T16:03:38.698Z,Mitochondrial Diseases Gene Curation Expert Panel,SURF1,HGNC:11474,chr9:136218613-136223363,chr9:133351758-133356487,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SURF1&subject=,2016-08-22T17:52:40Z,SURF1,https://search.clinicalgenome.org/kb/genes/HGNC:11474,Leigh syndrome,MONDO:0009723,https://search.clinicalgenome.org/kb/conditions/MONDO:0009723,Autosomal recessive inheritance
1172,SURF1,HGNC:11474,Leigh syndrome,MONDO:0009723,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2ed17d9b-e746-4f1f-9c39-26f46bb2eadc-2019-04-08T160338.698Z,2019-04-08T16:03:38.698Z,Mitochondrial Diseases Gene Curation Expert Panel,SURF1,HGNC:11474,chr9:136218613-136223363,chr9:133351758-133356487,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SURF1&subject=,2016-08-22T17:52:40Z,SURF1,https://search.clinicalgenome.org/kb/genes/HGNC:11474,mitochondrial disease,MONDO:0044970,https://search.clinicalgenome.org/kb/conditions/MONDO:0044970,Autosomal recessive inheritance
1173,RAD51D,HGNC:9823,RAD51D-related cancer predisposition,MONDO:0700274,AD,SOP10,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2d2e5a83-03cb-4483-915d-6ac32a84dc0a-2024-08-29T170000.000Z,2024-08-29T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,RAD51D,HGNC:9823,chr17:33419240-33446879,chr17:35092221-35119860,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RAD51D&subject=,2024-01-09T17:38:35Z,RAD51D,https://search.clinicalgenome.org/kb/genes/HGNC:9823,RAD51D-related cancer predisposition,MONDO:0700274,https://search.clinicalgenome.org/kb/conditions/MONDO:0700274,Autosomal dominant inheritance
1174,RAD51D,HGNC:9823,RAD51D-related cancer predisposition,MONDO:0700274,AD,SOP10,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2d2e5a83-03cb-4483-915d-6ac32a84dc0a-2024-08-29T170000.000Z,2024-08-29T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,RAD51D,HGNC:9823,chr17:33419240-33446879,chr17:35092221-35119860,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RAD51D&subject=,2024-01-09T17:38:35Z,RAD51D,https://search.clinicalgenome.org/kb/genes/HGNC:9823,"breast-ovarian cancer, familial, susceptibility to, 4",MONDO:0013669,https://search.clinicalgenome.org/kb/conditions/MONDO:0013669,
1175,RAD51D,HGNC:9823,RAD51D-related cancer predisposition,MONDO:0700274,AD,SOP10,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_2d2e5a83-03cb-4483-915d-6ac32a84dc0a-2024-08-29T170000.000Z,2024-08-29T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,RAD51D,HGNC:9823,chr17:33419240-33446879,chr17:35092221-35119860,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RAD51D&subject=,2024-01-09T17:38:35Z,RAD51D,https://search.clinicalgenome.org/kb/genes/HGNC:9823,familial ovarian cancer,MONDO:0016248,https://search.clinicalgenome.org/kb/conditions/MONDO:0016248,
1176,SYNGAP1,HGNC:11497,complex neurodevelopmental disorder,MONDO:0100038,AD,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_b19f2a30-5538-4339-9018-150fd1bcd9c8-2019-04-02T160000.000Z,2019-04-02T16:00:00.000Z,Epilepsy Gene Curation Expert Panel,SYNGAP1,HGNC:11497,chr6:33387842-33421466,chr6:33418167-33453689,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SYNGAP1&subject=,2021-11-09T17:59:44Z,SYNGAP1,https://search.clinicalgenome.org/kb/genes/HGNC:11497,complex neurodevelopmental disorder,MONDO:0100038,https://search.clinicalgenome.org/kb/conditions/MONDO:0100038,Autosomal dominant inheritance
1177,PPP2R1A,HGNC:9302,complex neurodevelopmental disorder,MONDO:0100038,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1aae8155-7cb1-44ee-9cee-17bb22e6a0ad-2022-11-16T170000.000Z,2022-11-16T17:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,PPP2R1A,HGNC:9302,chr19:52693305-52732771,chr19:52190052-52229518,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPP2R1A&subject=,2023-12-06T17:52:07Z,PPP2R1A,https://search.clinicalgenome.org/kb/genes/HGNC:9302,complex neurodevelopmental disorder,MONDO:0100038,https://search.clinicalgenome.org/kb/conditions/MONDO:0100038,Autosomal dominant inheritance
1178,PPM1D,HGNC:9277,syndromic intellectual disability,MONDO:0000508,AD,SOP8,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a93ec2cb-1632-4439-bdd9-4bcae1bb779f-2022-02-15T170000.000Z,2022-02-15T17:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,PPM1D,HGNC:9277,chr17:58677554-58743641,chr17:60600193-60666280,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PPM1D&subject=,2023-03-28T16:22:11Z,PPM1D,https://search.clinicalgenome.org/kb/genes/HGNC:9277,syndromic intellectual disability,MONDO:0000508,https://search.clinicalgenome.org/kb/conditions/MONDO:0000508,Autosomal dominant inheritance
1179,POU4F3,HGNC:9220,nonsyndromic genetic hearing loss,MONDO:0019497,AD,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1476f1d9-7538-40bd-b602-b76781630cee-2017-11-21T170000.000Z,2017-11-21T17:00:00.000Z,Hearing Loss Gene Curation Expert Panel,POU4F3,HGNC:9220,chr5:145718402-145721291,chr5:146338839-146341728,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POU4F3&subject=,2023-11-29T17:37:53Z,POU4F3,https://search.clinicalgenome.org/kb/genes/HGNC:9220,nonsyndromic genetic hearing loss,MONDO:0019497,https://search.clinicalgenome.org/kb/conditions/MONDO:0019497,Autosomal dominant inheritance
1180,POU4F3,HGNC:9220,nonsyndromic genetic hearing loss,MONDO:0019497,AD,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_1476f1d9-7538-40bd-b602-b76781630cee-2017-11-21T170000.000Z,2017-11-21T17:00:00.000Z,Hearing Loss Gene Curation Expert Panel,POU4F3,HGNC:9220,chr5:145718402-145721291,chr5:146338839-146341728,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POU4F3&subject=,2023-11-29T17:37:53Z,POU4F3,https://search.clinicalgenome.org/kb/genes/HGNC:9220,autosomal dominant nonsyndromic hearing loss 15,MONDO:0011226,https://search.clinicalgenome.org/kb/conditions/MONDO:0011226,
1181,POU3F3,HGNC:9216,complex neurodevelopmental disorder,MONDO:0100038,AD,SOP10,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_47a5379c-d723-4b1f-aa3c-6b5398451f77-2024-06-13T180000.000Z,2024-06-13T18:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,POU3F3,HGNC:9216,chr2:105470573-105475032,chr2:104854115-104858574,No Evidence for Haploinsufficiency,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POU3F3&subject=,2025-01-14T17:26:24Z,POU3F3,https://search.clinicalgenome.org/kb/genes/HGNC:9216,complex neurodevelopmental disorder,MONDO:0100038,https://search.clinicalgenome.org/kb/conditions/MONDO:0100038,Autosomal dominant inheritance
1182,PORCN,HGNC:17652,focal dermal hypoplasia,MONDO:0010592,XL,SOP7,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_20fc3afa-d10d-4239-885f-24e91cbb31a8-2020-08-05T124432.168Z,2020-08-05T12:44:32.168Z,Intellectual Disability and Autism Gene Curation Expert Panel,PORCN,HGNC:17652,chrX:48367380-48379202,chrX:48508992-48520814,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=PORCN&subject=,2012-08-23T19:26:29Z,PORCN,https://search.clinicalgenome.org/kb/genes/HGNC:17652,focal dermal hypoplasia,MONDO:0010592,https://search.clinicalgenome.org/kb/conditions/MONDO:0010592,X-linked inheritance
1183,POR,HGNC:9208,Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis,MONDO:0008726,AR,SOP8,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6275d46a-f005-45f8-b3ec-e9722f8dd39e-2022-03-23T193729.312Z,2022-03-23T19:37:29.312Z,Craniofacial Malformations Gene Curation Expert Panel,POR,HGNC:9208,chr7:75544473-75616173,chr7:75915155-75986855,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POR&subject=,2016-08-22T17:51:36Z,POR,https://search.clinicalgenome.org/kb/genes/HGNC:9208,Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis,MONDO:0008726,https://search.clinicalgenome.org/kb/conditions/MONDO:0008726,Autosomal recessive inheritance
1184,POLH,HGNC:9181,xeroderma pigmentosum variant type,MONDO:0010214,AR,SOP6,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_bdb29404-0c05-4519-b6ee-8591368ad1ff-2018-11-02T215846.146Z,2018-11-02T21:58:46.146Z,Hereditary Cancer Gene Curation Expert Panel,POLH,HGNC:9181,chr6:43543922-43588260,chr6:43576185-43620523,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLH&subject=,2024-11-13T22:13:36Z,POLH,https://search.clinicalgenome.org/kb/genes/HGNC:9181,xeroderma pigmentosum variant type,MONDO:0010214,https://search.clinicalgenome.org/kb/conditions/MONDO:0010214,Autosomal recessive inheritance
1185,POLE,HGNC:9177,POLE-related polyposis and colorectal cancer syndrome,MONDO:0100287,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8b5306f4-0422-42fc-9f67-2d9b263e4e1e-2023-07-05T170000.000Z,2023-07-05T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,POLE,HGNC:9177,chr12:133200348-133263928,chr12:132623762-132687342,Little Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLE&subject=,2019-12-16T22:15:42Z,POLE,https://search.clinicalgenome.org/kb/genes/HGNC:9177,POLE-related polyposis and colorectal cancer syndrome,MONDO:0100287,https://search.clinicalgenome.org/kb/conditions/MONDO:0100287,Autosomal dominant inheritance
1186,POLE,HGNC:9177,POLE-related polyposis and colorectal cancer syndrome,MONDO:0100287,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8b5306f4-0422-42fc-9f67-2d9b263e4e1e-2023-07-05T170000.000Z,2023-07-05T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,POLE,HGNC:9177,chr12:133200348-133263928,chr12:132623762-132687342,Little Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLE&subject=,2019-12-16T22:15:42Z,POLE,https://search.clinicalgenome.org/kb/genes/HGNC:9177,"colorectal cancer, susceptibility to, 12",MONDO:0014038,https://search.clinicalgenome.org/kb/conditions/MONDO:0014038,
1187,POLE,HGNC:9177,POLE-related polyposis and colorectal cancer syndrome,MONDO:0100287,AD,SOP9,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8b5306f4-0422-42fc-9f67-2d9b263e4e1e-2023-07-05T170000.000Z,2023-07-05T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,POLE,HGNC:9177,chr12:133200348-133263928,chr12:132623762-132687342,Little Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=POLE&subject=,2019-12-16T22:15:42Z,POLE,https://search.clinicalgenome.org/kb/genes/HGNC:9177,Polymerase proofreading-related adenomatous polyposis,MONDO:0018653,https://search.clinicalgenome.org/kb/conditions/MONDO:0018653,
1188,SMS,HGNC:11123,syndromic X-linked intellectual disability Snyder type,MONDO:0010664,XL,SOP5,Definitive,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_8f1ca85b-ad57-4c64-9abf-9ae5d915703f-2018-05-16T195543.428Z,2018-05-16T19:55:43.428Z,Intellectual Disability and Autism Gene Curation Expert Panel,SMS,HGNC:11123,chrX:21958827-22012955,chrX:21940709-21994837,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SMS&subject=,2012-08-23T19:06:01Z,SMS,https://search.clinicalgenome.org/kb/genes/HGNC:11123,syndromic X-linked intellectual disability Snyder type,MONDO:0010664,https://search.clinicalgenome.org/kb/conditions/MONDO:0010664,X-linked inheritance
